"","Policy","IdOrig","Dbase","SciName","CommName","MSY","SpeciesCat","SpeciesCatName","BvBmsy","FvFmsy","current_b","current_f","b_mey","f_mey","current_b_mey","current_f_mey"
"2133","Historic","771-FAO-51-57","FAO","Sepia pharaonis","Pharaoh cuttlefish",303.38779620346,57,"Squids, cuttlefishes, octopuses",1.90514639771459,0.456748853285313,1.90514639771459,0.456748853285313,1.36126240155893,0.682471035780546,1.39954383191132,0.669257491291079
"2134","Historic","772-FAO-51-33","FAO","Lethrinus lentjan","Pink ear emperor",16.4317690869536,33,"Miscellaneous coastal fishes",0.788930581279507,12.1880428608381,0.788930581279507,12.1880428608381,1.35662488000213,0.686086188742052,0.581539224961192,17.7645943918285
"2135","Historic","7742-FAO-61-34","FAO","Conger myriaster","Whitespotted conger",17888.2334510684,34,"Miscellaneous demersal fishes",1.48864315130802,0.614551031405483,1.48864315130802,0.614551031405483,1.35779129817854,0.685175970805136,1.096371108951,0.896924377957003
"2136","Historic","7746-FAO-61-33","FAO","Larimichthys polyactis","Yellow croaker",29614.0532643025,33,"Miscellaneous coastal fishes",1.42100830964152,0.87543750965268,1.42100830964152,0.87543750965268,1.36812676288818,0.67713827613257,1.03865251977215,1.2928489505167
"2137","Historic","7747-FAO-61-31","FAO","Pseudopleuronectes herzenst.","Yellow striped flounder",13821.0456782308,31,"Flounders, halibuts, soles",0.810112221733358,1.77455687545543,0.810112221733358,1.77455687545543,1.2605627298815,0.763327620209428,0.642659189050841,2.32476439797706
"2138","Historic","7763-FAO-61-55","FAO","Patinopecten yessoensis","Yesso scallop",52.9606541295039,55,"Scallops, pectens",0.314919121353685,9.05366822761334,0.314919121353685,9.05366822761334,1.19844893598557,0.815856094256011,0.262772248276649,11.0971386882505
"2139","Historic","7766-FAO-51-33","FAO","Saurida undosquamis","Brushtooth lizardfish",17.9763864433388,33,"Miscellaneous coastal fishes",0.981460313275101,1.7003805009804,0.981460313275101,1.7003805009804,1.35705888533935,0.685747437162063,0.723226032324807,2.47960168545048
"2140","Historic","776-FAO-51-33","FAO","Cheimerius nufar","Santer seabream",2.45048852556987,33,"Miscellaneous coastal fishes",0.938517536552359,23.4800325465634,0.938517536552359,23.4800325465634,1.33242723337614,0.705113768232087,0.704366822475037,33.2996370294034
"2141","Historic","7771-FAO-51-33","FAO","Eleutheronema tetradactylum","Fourfinger threadfin",60.9685754072775,33,"Miscellaneous coastal fishes",1.506611023775,0.544330683830041,1.506611023775,0.544330683830041,1.36464877641505,0.679837519237372,1.10402841362074,0.800677615499451
"2142","Historic","7774-FAO-51-24","FAO","Tenualosa ilisha","Hilsa shad",454.047381457675,24,"Shads",1.43583153455304,0.168728335579762,1.43583153455304,0.168728335579762,1.36856656013935,0.676797349247774,1.04914994737768,0.249304072729149
"2143","Historic","7776-FAO-51-33","FAO","Argyrops spinifer","King soldier bream",0.894167325678074,33,"Miscellaneous coastal fishes",0.935225048243198,23.9163593170748,0.935225048243198,23.9163593170748,1.33107537026874,0.706185043705871,0.702608634441475,33.8669864651454
"2144","Historic","7777-FAO-51-33","FAO","Liza klunzingeri","Klunzinger's mullet",21.694691305388,33,"Miscellaneous coastal fishes",0.93900815562261,7.85411296601845,0.93900815562261,7.85411296601845,1.35664604065457,0.686069670304556,0.692154126782804,11.4479816059088
"2145","Historic","7785-FAO-51-33","FAO","Otolithes ruber","Tigertooth croaker",669.334029929923,33,"Miscellaneous coastal fishes",1.52038268272826,0.49133102030099,1.52038268272826,0.49133102030099,1.36780049515996,0.677391253451376,1.11155295535293,0.725328261617802
"2146","Historic","7786-FAO-51-33","FAO","Acanthopagrus latus","Yellowfin seabream",168.994112152536,33,"Miscellaneous coastal fishes",1.04185199897969,1.98788126736709,1.04185199897969,1.98788126736709,1.35696081678592,0.685823974327332,0.767783406928,2.8985298586519
"2147","Historic","779-FAO-51-33","FAO","Sillaginidae","Sillago-whitings",3.72605578493953,33,"Miscellaneous coastal fishes",0.71542197334736,1.87567839831932,0.71542197334736,1.87567839831932,1.35791306181012,0.685080988792569,0.526854033198335,2.7378929338342
"2148","Historic","7810-FAO-27-23","FAO","Salmo salar","Atlantic salmon",21.7704913399976,23,"Salmons, trouts, smelts",0.570306000753229,0.402711315123572,0.570306000753229,0.402711315123572,1.33123559140832,0.706058031328921,0.428403510568628,0.570365745101151
"2149","Historic","782-FAO-51-33","FAO","Lethrinus microdon","Smalltooth emperor",10.6537169798707,33,"Miscellaneous coastal fishes",1.25312480821996,6.5166405932793,1.25312480821996,6.5166405932793,1.35684150242326,0.685917098746385,0.923560199169866,9.50062420836196
"2150","Historic","7842-FAO-27-33","FAO","Zoarces viviparus","Eelpout",21.0100938415468,33,"Miscellaneous coastal fishes",0.672933843457429,2.54625642586764,0.672933843457429,2.54625642586764,1.35668039153832,0.686042855748557,0.496015014040558,3.7115121956767
"2151","Historic","7845-FAO-27-31","FAO","Platichthys flesus","European flounder",319.868488145919,31,"Flounders, halibuts, soles",0.712954538507362,2.76691656630131,0.712954538507362,2.76691656630131,1.2606844275335,0.763226786247057,0.565529741572396,3.62528755038435
"2152","Historic","7848-FAO-27-23","FAO","Osmerus eperlanus","European smelt",1618.80114613101,23,"Salmons, trouts, smelts",1.88909008671091,0.501625016938142,1.88909008671091,0.501625016938142,1.36220875953072,0.681734536857567,1.38678456843994,0.735806959774058
"2153","Historic","784-FAO-51-33","FAO","Sparidentex hasta","Sobaity seabream",3.68244030714328,33,"Miscellaneous coastal fishes",0.612899407214842,2.21536396604722,0.612899407214842,2.21536396604722,1.35809802547841,0.684936720670814,0.451292466167115,3.2344067695444
"2154","Historic","7851-FAO-27-11","FAO","Abramis brama","Freshwater bream",50.821132919393,11,"Carps, barbels and other cyprinids",1.27300398626386,0.510081807162215,1.27300398626386,0.510081807162215,1.35622807369664,0.68639598260149,0.938635625491856,0.74313052536958
"2155","Historic","785-FAO-51-33","FAO","Plectorhinchus sordidus","Sordid rubberlip",11.258397472389,33,"Miscellaneous coastal fishes",0.644951212783732,9.64038990132625,0.644951212783732,9.64038990132625,1.35693715858501,0.685842438937206,0.475299249271261,14.0562749605655
"2156","Historic","786-FAO-51-33","FAO","Lethrinus nebulosus","Spangled emperor",45.2103515812845,33,"Miscellaneous coastal fishes",1.26172109531257,14.1998504405874,1.26172109531257,14.1998504405874,1.33040206360415,0.70671893098429,0.948375780397157,20.0926419514621
"2157","Historic","7887-FAO-21-45","FAO","Pandalus borealis","Northern prawn",758.450803578468,45,"Shrimps, prawns",0.431701682059311,0.409254668018248,0.431701682059311,0.409254668018248,1.29064228468186,0.738641926627102,0.334485927807429,0.554063685346224
"2158","Historic","789-FAO-51-33","FAO","Pomadasys stridens","Striped piggy",0.120785512437883,33,"Miscellaneous coastal fishes",0.984889309759162,75.65545364841,0.984889309759162,75.65545364841,1.35374740911546,0.688334352325365,0.727528121662437,109.910907966204
"2159","Historic","78-FAO-37-57","FAO","Sepia officinalis","Common cuttlefish",830.813708749857,57,"Squids, cuttlefishes, octopuses",1.85617944929614,0.173784556540207,1.85617944929614,0.173784556540207,1.36541713875612,0.679240717811412,1.3594229899495,0.255851205593446
"2160","Historic","7901-FAO-27-11","FAO","Rutilus rutilus","Roach",11.0831438865693,11,"Carps, barbels and other cyprinids",1.50650125601639,0.658810049946258,1.50650125601639,0.658810049946258,1.36124504433263,0.682484547847622,1.10670834930751,0.965311305617061
"2161","Historic","7916-FAO-27-23","FAO","Salmo trutta","Sea trout",8.50929034568243,23,"Salmons, trouts, smelts",1.34443162378934,0.699290977888287,1.34443162378934,0.699290977888287,1.3571838788209,0.685649893066451,0.990603885567341,1.01989511696827
"2162","Historic","7933-FAO-27-31","FAO","Psetta maxima","Turbot",3.90747003196015,31,"Flounders, halibuts, soles",0.581365404499568,4.40205191037248,0.581365404499568,4.40205191037248,1.26112136853478,0.762864818971701,0.460990844342779,5.77042196847692
"2163","Historic","7940-FAO-27-11","FAO","Vimba vimba","Vimba bream",45.5289259403794,11,"Carps, barbels and other cyprinids",1.21011031028976,1.05272667404297,1.21011031028976,1.05272667404297,1.35651136194249,0.686174806829809,0.892075322212498,1.53419604387206
"2164","Historic","794-FAO-51-33","FAO","Acanthopagrus bifasciatus","Twobar seabream",25.5017307153004,33,"Miscellaneous coastal fishes",0.882849253885128,4.21956222242786,0.882849253885128,4.21956222242786,1.35634508166323,0.686304624715053,0.650903126218091,6.1482351574999
"2165","Historic","7952-FAO-37-57","FAO","Octopus vulgaris","Common octopus",35.3353808067999,57,"Squids, cuttlefishes, octopuses",1.61292183365284,0.421102815186567,1.61292183365284,0.421102815186567,1.36481527232153,0.679708175595229,1.18178765021385,0.619534721379218
"2166","Historic","795-FAO-51-33","FAO","Pomacanthus maculosus","Yellowbar angelfish",37.9953960294735,33,"Miscellaneous coastal fishes",0.598706529665382,12.2647650483652,0.598706529665382,12.2647650483652,1.35650001906723,0.686183661997722,0.44136123940276,17.873880897511
"2167","Historic","7970-FAO-34-33","FAO","Drepane africana","African sicklefish",82.9175309812907,33,"Miscellaneous coastal fishes",0.521661574833827,4.16137923044699,0.521661574833827,4.16137923044699,1.35587433584599,0.686672214195982,0.384741831187724,6.0602120552082
"2168","Historic","7976-FAO-34-34","FAO","Brotula barbata","Bearded brotula",19.904843607405,34,"Miscellaneous demersal fishes",0.929950628359351,2.16093313785262,0.929950628359351,2.16093313785262,1.35681326266627,0.685939140745482,0.68539323276654,3.15032779074847
"2169","Historic","797-FAO-57-24","FAO","Tenualosa ilisha","Hilsa shad",343125.045793974,24,"Shads",1.94281373878564,0.348075660669321,1.94281373878564,0.348075660669321,1.36762676144172,0.677525980883823,1.42057306390932,0.513745111612195
"2170","Historic","7985-FAO-34-33","FAO","Pseudotolithus elongatus","Bobo croaker",192.712558875711,33,"Miscellaneous coastal fishes",0.994975959765828,1.3559720641861,0.994975959765828,1.3559720641861,1.36649166155708,0.67840657299301,0.728124428239894,1.99876020983079
"2171","Historic","7986-FAO-34-33","FAO","Albula vulpes","Bonefish",15.1966224685507,33,"Miscellaneous coastal fishes",0.568426883655488,0.231530554385505,0.568426883655488,0.231530554385505,1.35660399885777,0.686102489194918,0.419007229916829,0.337457680203415
"2172","Historic","7987-FAO-34-35","FAO","Ethmalosa fimbriata","Bonga shad",21.4543876487976,35,"Herrings, sardines, anchovies",0.621032335075934,1.68869874908863,0.621032335075934,1.68869874908863,1.35584786590173,0.686692886757048,0.458039836691343,2.45917612029393
"2173","Historic","7989-FAO-34-33","FAO","Pseudotolithus senegalensis","Cassava croaker",159.770309458255,33,"Miscellaneous coastal fishes",0.917030822638713,1.50155993325573,0.917030822638713,1.50155993325573,1.36597528564864,0.678807365634619,0.67133778500484,2.21205604015789
"2174","Historic","7997-FAO-34-45","FAO","Parapenaeus longirostris","Deep-water rose shrimp",11.0302657972643,45,"Shrimps, prawns",0.424396426704438,2.1362019324017,0.424396426704438,2.1362019324017,1.29150583776792,0.737940153532208,0.328605891118474,2.89481731299835
"2175","Historic","79-FAO-37-33","FAO","Pagellus erythrinus","Common pandora",1605.23749531535,33,"Miscellaneous coastal fishes",0.672840243057211,1.17122213352119,0.672840243057211,1.17122213352119,1.35730935585152,0.685551978949092,0.495716205120458,1.7084366605091
"2176","Historic","7-FAO-37-33","FAO","Boops boops","Bogue",120.538017543171,33,"Miscellaneous coastal fishes",0.697000338251335,1.53543938723169,0.697000338251335,1.53543938723169,1.35598338401402,0.686587052949842,0.514018347472706,2.23633606348219
"2177","Historic","8008-FAO-34-34","FAO","Trichiurus lepturus","Largehead hairtail",57.0816020001525,34,"Miscellaneous demersal fishes",0.984397560827699,0.53389342524507,0.984397560827699,0.53389342524507,1.367379819621,0.677717503824873,0.719915232550782,0.787781667482255
"2178","Historic","8010-FAO-34-33","FAO","Galeoides decadactylus","Lesser African threadfin",311.790538451296,33,"Miscellaneous coastal fishes",1.87085443599997,1.02860426403336,1.87085443599997,1.02860426403336,1.36713505480764,0.677907366041497,1.36844888105309,1.51732274283976
"2179","Historic","8022-FAO-34-33","FAO","Pentanemus quinquarius","Royal threadfin",140.700911965937,33,"Miscellaneous coastal fishes",0.578790068684841,0.368386131238517,0.578790068684841,0.368386131238517,1.36602226013252,0.678770900622182,0.423704712270715,0.542725286102929
"2180","Historic","8041-FAO-34-33","FAO","Pseudupeneus prayensis","West African goatfish",17.3464156280904,33,"Miscellaneous coastal fishes",0.79282412938461,1.81783056462739,0.79282412938461,1.81783056462739,1.36761770751258,0.677533002427069,0.579711804716683,2.68301404967068
"2181","Historic","8042-FAO-34-24","FAO","Ilisha africana","West African ilisha",550.615375796792,24,"Shads",2.33966890046851,0.0465745334622449,2.33966890046851,0.0465745334622449,1.36992597865312,0.675744102384,1.70787979564328,0.0689233295532016
"2182","Historic","8050-FAO-37-33","FAO","Boops boops","Bogue",1697.61663801092,33,"Miscellaneous coastal fishes",1.0169715929684,0.868846016070211,1.0169715929684,0.868846016070211,1.35636159174994,0.686291734427429,0.749779114326237,1.26600099124767
"2183","Historic","8066-FAO-37-33","FAO","Epinephelus marginatus","Dusky grouper",653.296962128906,33,"Miscellaneous coastal fishes",0.675416998966585,1.49575791634442,0.675416998966585,1.49575791634442,1.33173702076692,0.705660612574214,0.507169950548965,2.11965623373532
"2184","Historic","8087-FAO-37-35","FAO","Sardinella aurita","Round sardinella",3916.69670778976,35,"Herrings, sardines, anchovies",1.01484577706053,1.17929182753795,1.01484577706053,1.17929182753795,1.35742138636425,0.685464563830653,0.74762766172317,1.72042712309969
"2185","Historic","8178-FAO-27-31","FAO","Platichthys flesus","European flounder",207.428332260427,31,"Flounders, halibuts, soles",1.04823403256632,2.96182596527617,1.04823403256632,2.96182596527617,1.26021097246933,0.763619117231415,0.831792497816733,3.87866921930215
"2186","Historic","81-FAO-37-45","FAO","Crangon crangon","Common shrimp",1.81968055786838,45,"Shrimps, prawns",0.683852707601945,2.41081302395831,0.683852707601945,2.41081302395831,1.2913638823498,0.738055488526712,0.529558490018775,3.26643871827404
"2187","Historic","8212-FAO-34-34","FAO","Zeus faber","John dory",5.70845044575014,34,"Miscellaneous demersal fishes",0.930824327045114,0.376395164338237,0.930824327045114,0.376395164338237,1.35681498843441,0.685937793719667,0.686036294542385,0.548730756322874
"2188","Historic","8296-FAO-27-31","FAO","Psetta maxima","Turbot",3.72684532832982,31,"Flounders, halibuts, soles",0.521061881894892,6.69441573977842,0.521061881894892,6.69441573977842,1.26094257367694,0.76301292250981,0.413232047812821,8.7736597143836
"2189","Historic","82-FAO-37-31","FAO","Solea solea","Common sole",193.726152678931,31,"Flounders, halibuts, soles",0.409220019687004,2.20746040851578,0.409220019687004,2.20746040851578,1.25915367835117,0.764495681722703,0.324996088025465,2.88747269774177
"2190","Historic","831-FAO-27-34","FAO","Anarhichas lupus","Atlantic wolffish",81.4988720246489,34,"Miscellaneous demersal fishes",0.668658859118377,0.678962085423645,0.668658859118377,0.678962085423645,1.33000181597944,0.707036404640272,0.502750335439178,0.960292965068877
"2191","Historic","833-FAO-27-31","FAO","Scophthalmus rhombus","Brill",330.083514795168,31,"Flounders, halibuts, soles",0.885787894018382,1.08419072228171,0.885787894018382,1.08419072228171,1.27136382774657,0.754408872085005,0.696722586160408,1.4371394112655
"2192","Historic","8355-FAO-57-25","FAO","Lates calcarifer","Barramundi(=Giant seaperch)",116.619868469739,25,"Miscellaneous diadromous fishes",1.16670536390036,1.697767587483,1.16670536390036,1.697767587483,1.35670962613518,0.6860200354385,0.859952152933361,2.4748075854633
"2193","Historic","8356-FAO-71-25","FAO","Lates calcarifer","Barramundi(=Giant seaperch)",1874.80489811597,25,"Miscellaneous diadromous fishes",1.73136995736499,0.390636928631543,1.73136995736499,0.390636928631543,1.3628611696827,0.6812270434325,1.2703934897258,0.57343132865548
"2194","Historic","835-FAO-27-57","FAO","Sepia officinalis","Common cuttlefish",1340.74682978917,57,"Squids, cuttlefishes, octopuses",1.85536269145758,0.336070722270641,1.85536269145758,0.336070722270641,1.36196052126817,0.681927686984614,1.36227347451304,0.492824574635907
